Main Category,Category,Subcategory,Search Keyword,Product Name,Company Name,Price,MOQ,Location,Rating,Reviews,Image URL,Product URL,Product Description
Services,Facility Management,Pest Control Services,pest control services,Hotel Pest Control Service,Komal Pest Control,₹ 4,,Ahmedabad,,,https://5.imimg.com/data5/WA_9696/Default/2026/4/598764017/CU/OF/FY/2270107/image-250x250.jpeg,https://www.indiamart.com/proddetail/hotel-pest-control-service-2859081777173.html,Hotel Pest Control Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot",Yarn Enterprise,₹ 750,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/5/419537818/EF/AZ/YI/112311862/voltas-ductable-ac-250x250.jpg,https://www.indiamart.com/proddetail/split-ac-preventive-maintenance-air-conditioner-repair-and-service-in-rajkot-2854095744673.html,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioners Repairing, ac",Sun Shine Air,₹ 600,,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2022/12/ZL/RT/ZJ/9274511/ac-repair-service-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioners-repairing-14139452312.html,"Air Conditioners Repairing, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Preventive Maintenance Ac Repair Services, in Surat",Bhavani Refrigeration Sales And Service,₹ 300,Bhavani Refrigeration Sales And Service,Surat,,,https://5.imimg.com/data5/SELLER/Default/2023/8/335427448/CR/DH/BZ/42540115/ac-repair-services-250x250.jpg,https://www.indiamart.com/proddetail/ac-repair-services-22858998062.html,"Preventive Maintenance Ac Repair Services, in Surat"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal",Amod Enterprise,₹ 500,,Ahmedabad,,,https://5.imimg.com/data5/QG/HL/KN/SELLER-8012057/cassette-air-conditioner-repairing-250x250.PNG,https://www.indiamart.com/proddetail/cassette-air-conditioner-repairing-21706517812.html,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Industrial AC Maintenance Services,Devam Engineering,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/2/586636152/FC/CG/ID/146739825/industrial-ac-maintenance-services-250x250.jpeg,https://www.indiamart.com/proddetail/industrial-ac-maintenance-services-2849629395188.html,Industrial AC Maintenance Services
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Repair, Maintenance and Services, ac",Aroma Airconditioning,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/3/588440746/HS/NZ/TA/62600550/air-conditioner-maintenance-services-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-repair-maintenance-and-services-2858899272862.html,"Air Conditioner Repair, Maintenance and Services, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Maintenance Services, ac, repair",Gautam Enterprise,"₹ 6,500",,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2023/1/GI/GI/QT/99492519/air-conditioner-amc-contractor-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-maintenance-services-21906400448.html,"Air Conditioner Maintenance Services, ac, repair"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,AC Maintenance Service,Unnati Industries,Ask Price,Member: 11 months,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2025/7/524134217/ZT/BR/UI/248315091/2-250x250.jpg,https://www.indiamart.com/proddetail/ac-maintenance-service-2856839127188.html,AC Maintenance Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Ductable Ac Repairing Service,Siddhi Aircon Engineers,₹ 650,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2023/11/358535493/YA/HF/VG/42539093/ductable-ac-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/ductable-ac-repairing-service-2852155240997.html,Ductable Ac Repairing Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac",S M Refrigeration Service,₹ 750,S M Refrigeration Service,Gandhidham,,,https://5.imimg.com/data5/SELLER/Default/2022/5/FT/YO/HE/36778856/packaged-air-conditioner-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/packaged-air-conditioner-repairing-service-20388322862.html,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot",Yarn Enterprise,₹ 750,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/5/419537818/EF/AZ/YI/112311862/voltas-ductable-ac-250x250.jpg,https://www.indiamart.com/proddetail/split-ac-preventive-maintenance-air-conditioner-repair-and-service-in-rajkot-2854095744673.html,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioners Repairing, ac",Sun Shine Air,₹ 600,,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2022/12/ZL/RT/ZJ/9274511/ac-repair-service-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioners-repairing-14139452312.html,"Air Conditioners Repairing, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Preventive Maintenance Ac Repair Services, in Surat",Bhavani Refrigeration Sales And Service,₹ 300,Bhavani Refrigeration Sales And Service,Surat,,,https://5.imimg.com/data5/SELLER/Default/2023/8/335427448/CR/DH/BZ/42540115/ac-repair-services-250x250.jpg,https://www.indiamart.com/proddetail/ac-repair-services-22858998062.html,"Preventive Maintenance Ac Repair Services, in Surat"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal",Amod Enterprise,₹ 500,,Ahmedabad,,,https://5.imimg.com/data5/QG/HL/KN/SELLER-8012057/cassette-air-conditioner-repairing-250x250.PNG,https://www.indiamart.com/proddetail/cassette-air-conditioner-repairing-21706517812.html,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Industrial AC Maintenance Services,Devam Engineering,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/2/586636152/FC/CG/ID/146739825/industrial-ac-maintenance-services-250x250.jpeg,https://www.indiamart.com/proddetail/industrial-ac-maintenance-services-2849629395188.html,Industrial AC Maintenance Services
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Repair, Maintenance and Services, ac",Aroma Airconditioning,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/3/588440746/HS/NZ/TA/62600550/air-conditioner-maintenance-services-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-repair-maintenance-and-services-2858899272862.html,"Air Conditioner Repair, Maintenance and Services, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Maintenance Services, ac, repair",Gautam Enterprise,"₹ 6,500",,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2023/1/GI/GI/QT/99492519/air-conditioner-amc-contractor-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-maintenance-services-21906400448.html,"Air Conditioner Maintenance Services, ac, repair"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,AC Maintenance Service,Unnati Industries,Ask Price,Member: 11 months,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2025/7/524134217/ZT/BR/UI/248315091/2-250x250.jpg,https://www.indiamart.com/proddetail/ac-maintenance-service-2856839127188.html,AC Maintenance Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Ductable Ac Repairing Service,Siddhi Aircon Engineers,₹ 650,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2023/11/358535493/YA/HF/VG/42539093/ductable-ac-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/ductable-ac-repairing-service-2852155240997.html,Ductable Ac Repairing Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac",S M Refrigeration Service,₹ 750,S M Refrigeration Service,Gandhidham,,,https://5.imimg.com/data5/SELLER/Default/2022/5/FT/YO/HE/36778856/packaged-air-conditioner-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/packaged-air-conditioner-repairing-service-20388322862.html,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot",Yarn Enterprise,₹ 750,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/5/419537818/EF/AZ/YI/112311862/voltas-ductable-ac-250x250.jpg,https://www.indiamart.com/proddetail/split-ac-preventive-maintenance-air-conditioner-repair-and-service-in-rajkot-2854095744673.html,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioners Repairing, ac",Sun Shine Air,₹ 600,,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2022/12/ZL/RT/ZJ/9274511/ac-repair-service-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioners-repairing-14139452312.html,"Air Conditioners Repairing, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Preventive Maintenance Ac Repair Services, in Surat",Bhavani Refrigeration Sales And Service,₹ 300,Bhavani Refrigeration Sales And Service,Surat,,,https://5.imimg.com/data5/SELLER/Default/2023/8/335427448/CR/DH/BZ/42540115/ac-repair-services-250x250.jpg,https://www.indiamart.com/proddetail/ac-repair-services-22858998062.html,"Preventive Maintenance Ac Repair Services, in Surat"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal",Amod Enterprise,₹ 500,,Ahmedabad,,,https://5.imimg.com/data5/QG/HL/KN/SELLER-8012057/cassette-air-conditioner-repairing-250x250.PNG,https://www.indiamart.com/proddetail/cassette-air-conditioner-repairing-21706517812.html,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Industrial AC Maintenance Services,Devam Engineering,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/2/586636152/FC/CG/ID/146739825/industrial-ac-maintenance-services-250x250.jpeg,https://www.indiamart.com/proddetail/industrial-ac-maintenance-services-2849629395188.html,Industrial AC Maintenance Services
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Repair, Maintenance and Services, ac",Aroma Airconditioning,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/3/588440746/HS/NZ/TA/62600550/air-conditioner-maintenance-services-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-repair-maintenance-and-services-2858899272862.html,"Air Conditioner Repair, Maintenance and Services, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Maintenance Services, ac, repair",Gautam Enterprise,"₹ 6,500",,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2023/1/GI/GI/QT/99492519/air-conditioner-amc-contractor-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-maintenance-services-21906400448.html,"Air Conditioner Maintenance Services, ac, repair"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,AC Maintenance Service,Unnati Industries,Ask Price,Member: 11 months,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2025/7/524134217/ZT/BR/UI/248315091/2-250x250.jpg,https://www.indiamart.com/proddetail/ac-maintenance-service-2856839127188.html,AC Maintenance Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Ductable Ac Repairing Service,Siddhi Aircon Engineers,₹ 650,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2023/11/358535493/YA/HF/VG/42539093/ductable-ac-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/ductable-ac-repairing-service-2852155240997.html,Ductable Ac Repairing Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac",S M Refrigeration Service,₹ 750,S M Refrigeration Service,Gandhidham,,,https://5.imimg.com/data5/SELLER/Default/2022/5/FT/YO/HE/36778856/packaged-air-conditioner-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/packaged-air-conditioner-repairing-service-20388322862.html,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot",Yarn Enterprise,₹ 750,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/5/419537818/EF/AZ/YI/112311862/voltas-ductable-ac-250x250.jpg,https://www.indiamart.com/proddetail/split-ac-preventive-maintenance-air-conditioner-repair-and-service-in-rajkot-2854095744673.html,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioners Repairing, ac",Sun Shine Air,₹ 600,,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2022/12/ZL/RT/ZJ/9274511/ac-repair-service-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioners-repairing-14139452312.html,"Air Conditioners Repairing, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Preventive Maintenance Ac Repair Services, in Surat",Bhavani Refrigeration Sales And Service,₹ 300,Bhavani Refrigeration Sales And Service,Surat,,,https://5.imimg.com/data5/SELLER/Default/2023/8/335427448/CR/DH/BZ/42540115/ac-repair-services-250x250.jpg,https://www.indiamart.com/proddetail/ac-repair-services-22858998062.html,"Preventive Maintenance Ac Repair Services, in Surat"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal",Amod Enterprise,₹ 500,,Ahmedabad,,,https://5.imimg.com/data5/QG/HL/KN/SELLER-8012057/cassette-air-conditioner-repairing-250x250.PNG,https://www.indiamart.com/proddetail/cassette-air-conditioner-repairing-21706517812.html,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Industrial AC Maintenance Services,Devam Engineering,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/2/586636152/FC/CG/ID/146739825/industrial-ac-maintenance-services-250x250.jpeg,https://www.indiamart.com/proddetail/industrial-ac-maintenance-services-2849629395188.html,Industrial AC Maintenance Services
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Repair, Maintenance and Services, ac",Aroma Airconditioning,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/3/588440746/HS/NZ/TA/62600550/air-conditioner-maintenance-services-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-repair-maintenance-and-services-2858899272862.html,"Air Conditioner Repair, Maintenance and Services, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Maintenance Services, ac, repair",Gautam Enterprise,"₹ 6,500",,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2023/1/GI/GI/QT/99492519/air-conditioner-amc-contractor-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-maintenance-services-21906400448.html,"Air Conditioner Maintenance Services, ac, repair"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,AC Maintenance Service,Unnati Industries,Ask Price,Member: 11 months,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2025/7/524134217/ZT/BR/UI/248315091/2-250x250.jpg,https://www.indiamart.com/proddetail/ac-maintenance-service-2856839127188.html,AC Maintenance Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Ductable Ac Repairing Service,Siddhi Aircon Engineers,₹ 650,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2023/11/358535493/YA/HF/VG/42539093/ductable-ac-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/ductable-ac-repairing-service-2852155240997.html,Ductable Ac Repairing Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac",S M Refrigeration Service,₹ 750,S M Refrigeration Service,Gandhidham,,,https://5.imimg.com/data5/SELLER/Default/2022/5/FT/YO/HE/36778856/packaged-air-conditioner-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/packaged-air-conditioner-repairing-service-20388322862.html,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot",Yarn Enterprise,₹ 750,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/5/419537818/EF/AZ/YI/112311862/voltas-ductable-ac-250x250.jpg,https://www.indiamart.com/proddetail/split-ac-preventive-maintenance-air-conditioner-repair-and-service-in-rajkot-2854095744673.html,"Split AC Preventive Maintenance AIR CONDITIONER REPAIR AND SERVICE, in Rajkot"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioners Repairing, ac",Sun Shine Air,₹ 600,,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2022/12/ZL/RT/ZJ/9274511/ac-repair-service-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioners-repairing-14139452312.html,"Air Conditioners Repairing, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Preventive Maintenance Ac Repair Services, in Surat",Bhavani Refrigeration Sales And Service,₹ 300,Bhavani Refrigeration Sales And Service,Surat,,,https://5.imimg.com/data5/SELLER/Default/2023/8/335427448/CR/DH/BZ/42540115/ac-repair-services-250x250.jpg,https://www.indiamart.com/proddetail/ac-repair-services-22858998062.html,"Preventive Maintenance Ac Repair Services, in Surat"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal",Amod Enterprise,₹ 500,,Ahmedabad,,,https://5.imimg.com/data5/QG/HL/KN/SELLER-8012057/cassette-air-conditioner-repairing-250x250.PNG,https://www.indiamart.com/proddetail/cassette-air-conditioner-repairing-21706517812.html,"Self Centralized AC Cassette Air Conditioner Repairing, in Ahmedabad., Normal"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Industrial AC Maintenance Services,Devam Engineering,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/2/586636152/FC/CG/ID/146739825/industrial-ac-maintenance-services-250x250.jpeg,https://www.indiamart.com/proddetail/industrial-ac-maintenance-services-2849629395188.html,Industrial AC Maintenance Services
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Repair, Maintenance and Services, ac",Aroma Airconditioning,Ask Price,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2026/3/588440746/HS/NZ/TA/62600550/air-conditioner-maintenance-services-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-repair-maintenance-and-services-2858899272862.html,"Air Conditioner Repair, Maintenance and Services, ac"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Air Conditioner Maintenance Services, ac, repair",Gautam Enterprise,"₹ 6,500",,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2023/1/GI/GI/QT/99492519/air-conditioner-amc-contractor-250x250.jpg,https://www.indiamart.com/proddetail/air-conditioner-maintenance-services-21906400448.html,"Air Conditioner Maintenance Services, ac, repair"
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,AC Maintenance Service,Unnati Industries,Ask Price,Member: 11 months,Vadodara,,,https://5.imimg.com/data5/SELLER/Default/2025/7/524134217/ZT/BR/UI/248315091/2-250x250.jpg,https://www.indiamart.com/proddetail/ac-maintenance-service-2856839127188.html,AC Maintenance Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,Ductable Ac Repairing Service,Siddhi Aircon Engineers,₹ 650,,Ahmedabad,,,https://5.imimg.com/data5/SELLER/Default/2023/11/358535493/YA/HF/VG/42539093/ductable-ac-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/ductable-ac-repairing-service-2852155240997.html,Ductable Ac Repairing Service
Services,Facility Management,Ac Repair And Maintenance,ac repair and maintenance,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac",S M Refrigeration Service,₹ 750,S M Refrigeration Service,Gandhidham,,,https://5.imimg.com/data5/SELLER/Default/2022/5/FT/YO/HE/36778856/packaged-air-conditioner-repairing-service-250x250.jpg,https://www.indiamart.com/proddetail/packaged-air-conditioner-repairing-service-20388322862.html,"Packaged Air Conditioner Repairing Service, in Local, 420V, ac"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,Kantha Plain Dyed Zig Zag Cotton Fabric,Bluzka Prints,₹ 55,/Meter,Jaipur,,,https://5.imimg.com/data5/SELLER/Default/2025/7/530912806/RT/OY/ZT/14879246/2-250x250.jpg,https://www.indiamart.com/proddetail/zig-zag-cotton-fabric-2857029065973.html,Kantha Plain Dyed Zig Zag Cotton Fabric
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Printed Cambric Cotton Fabric (60x60, 44 Inch Width, 90-110 Gsm)",Jaipur Printer,₹ 46,/Meter,Jaipur,,,https://5.imimg.com/data5/ANDROID/Default/2025/12/564345629/BA/HX/SR/194405542/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/cotton-fabric-2858066988633.html,"Printed Cambric Cotton Fabric (60x60, 44 Inch Width, 90-110 Gsm)"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,Pure Cotton Fabric,Anagha Creation,₹ 70,/Meter,Jaipur,,,https://5.imimg.com/data5/SELLER/Default/2024/2/389329584/YC/WQ/UT/52902583/img-20240217-wa0132-250x250.jpg,https://www.indiamart.com/proddetail/pure-cotton-fabric-2853448563712.html,GST Email Mobile Member: 8 yrs
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,Plain/Solids Plain Cotton Fabric,Pooja Industries Private Limited,₹ 130,/Meter,Ludhiana,,,https://5.imimg.com/data5/SELLER/Default/2021/3/WX/VP/QS/33610340/arvnd-250x250.jpg,https://www.indiamart.com/proddetail/plain-cotton-fabric-23205079862.html,Plain/Solids Plain Cotton Fabric
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,Rfd Cotton Fabric,S.Biotex Private Limited,₹ 400,/Meter,Ludhiana,,,https://5.imimg.com/data5/SELLER/Default/2022/10/AX/XQ/PO/3087351/fc-782rc-scaled-250x250.jpg,https://www.indiamart.com/proddetail/rfd-cotton-fabric-27000264888.html,S.Biotex Private Limited
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Red White Stripped AutoStriper Cotton Fabric, 60x60, GSM (Fabric Weight): 180GSM",Ggemms Impex,₹ 550,/Kg,Ludhiana,,,https://5.imimg.com/data5/SELLER/Default/2024/9/448198835/IO/HW/PL/193835792/printed-cotton-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/red-white-stripped-autostriper-cotton-fabric-2854787996512.html,"Red White Stripped AutoStriper Cotton Fabric, 60x60, GSM (Fabric Weight): 180GSM"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Corss Colour Cotton Fabric (799), Plain/solids, Multicolour",Remtex Export (D To D Lifestyle),₹ 59,/Meter,Jaipur,,,https://5.imimg.com/data5/SELLER/Default/2022/8/FR/QQ/FE/715589/des-799-cros-colour-5-1659437011115-250x250.jpeg,https://www.indiamart.com/proddetail/cotton-cross-coloured-fabrics-42-inches-107-cm-26286192355.html,"Corss Colour Cotton Fabric (799), Plain/solids, Multicolour"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Cambric Castor Paper Cotton Fabric, GSM (Fabric Weight): 180 GSM",Avika Textiles,₹ 145,/Meter,Bhiwandi,,,https://5.imimg.com/data5/SELLER/Default/2026/4/603684202/JK/DT/IC/235910679/castor-paper-cotton-fabric-250x250.jpg,https://www.indiamart.com/proddetail/castor-paper-cotton-fabric-2859170851730.html,"Cambric Castor Paper Cotton Fabric, GSM (Fabric Weight): 180 GSM"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Indigo Blue Cotton Soft Fabric Craft Fabric, Summer Dress Garments Fabric, Quilt Fabric",Pinkcity Handloom,₹ 100,/Meter,Jaipur,,,https://5.imimg.com/data5/SELLER/Default/2024/2/386848048/XV/UD/UU/84832114/10-copy-250x250.jpg,https://www.indiamart.com/proddetail/indigo-blue-cotton-soft-fabric-craft-fabric-summer-dress-garments-fabric-quilt-fabric-2853414224333.html,"Indigo Blue Cotton Soft Fabric Craft Fabric, Summer Dress Garments Fabric, Quilt Fabric"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Printed Cotton Fabric Fent, 60x60, GSM (Fabric Weight): 90-110 gsm",Krishna Textile,₹ 400,/Kg,Jetpur - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2026/2/584419820/AB/BX/JA/25883141/liberty-cotton-fabric-fent-250x250.png,https://www.indiamart.com/proddetail/printed-cotton-fabric-fent-2858801887288.html,"Printed Cotton Fabric Fent, 60x60, GSM (Fabric Weight): 90-110 gsm"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,African Wax Print Cotton Fabric,Prime Impex,₹ 65,/Meter,Rajkot,,,https://5.imimg.com/data5/ANDROID/Default/2023/6/318032237/PO/TM/AI/159229958/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/african-wax-print-cotton-fabric-2851578584630.html,African Wax Print Cotton Fabric
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,Gamathi Cotton Fabric,Priyanka Fabrics,₹ 525,/Piece,Jetpur,,,https://5.imimg.com/data5/ANDROID/Default/2022/9/BH/LD/YT/14018571/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/gamathi-cotton-fabric-27069452391.html,Gamathi Cotton Fabric
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"Soft finish cotton fabric, GSM (Fabric Weight): 120-140 gsm, Gsm (Fabric Weight): 120-140 Gsm",Shah Jayantilal & Brothers,₹ 68,/Meter,Jetpur,,,https://5.imimg.com/data5/SELLER/Default/2025/12/567299718/PT/PG/PV/54369229/soft-finish-cotton-fabric-250x250.jpg,https://www.indiamart.com/proddetail/soft-finish-cotton-fabric-2858161928697.html,"Soft finish cotton fabric, GSM (Fabric Weight): 120-140 gsm, Gsm (Fabric Weight): 120-140 Gsm"
Textiles,Fabric & Textiles,Cotton Fabric,cotton fabric,"190 Gsm Cotton Fabric, Block Print",Jivaa Fashion Private Limited,₹ 75,/Meter,Jetpur,,,https://5.imimg.com/data5/ANDROID/Default/2023/6/316889587/HQ/IP/OG/16238443/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/190-gsm-cotton-fabric-2851549428133.html,"190 Gsm Cotton Fabric, Block Print"
